id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2022,GWP,Value 2022,GWP_id
1794,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,0% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02602,273.0,9.531135531135531e-05,n2o_co2e_2022
1795,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.40054,,1.40054,
1796,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.37432,1.0,1.37432,co2_co2e_2022
1797,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
1798,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,50% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02602,273.0,9.531135531135531e-05,n2o_co2e_2022
1799,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.74412,,1.74412,
1800,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.7179,1.0,1.7179,co2_co2e_2022
1801,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
1802,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,100% Laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02602,273.0,9.531135531135531e-05,n2o_co2e_2022
1803,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.49674,,1.49674,
1804,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.47052,1.0,1.47052,co2_co2e_2022
1805,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
1806,Scope1,Delivery vehicles,HGV (all diesel),Articulated (>33t),,Average laden,HGV_(all_diesel)_Articulated_(>33t),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02602,273.0,9.531135531135531e-05,n2o_co2e_2022
1807,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.6562999999999999,,0.6562999999999999,
1808,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.64011,1.0,0.64011,co2_co2e_2022
1809,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00013,27.9,4.659498207885304e-06,ch4_co2e_2022
1810,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01606,273.0,5.882783882783883e-05,n2o_co2e_2022
1811,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.8674999999999999,,0.8674999999999999,
1812,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.85131,1.0,0.85131,co2_co2e_2022
1813,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00013,27.9,4.659498207885304e-06,ch4_co2e_2022
1814,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01606,273.0,5.882783882783883e-05,n2o_co2e_2022
1815,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0787,,1.0787,
1816,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.06251,1.0,1.06251,co2_co2e_2022
1817,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00013,27.9,4.659498207885304e-06,ch4_co2e_2022
1818,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01606,273.0,5.882783882783883e-05,n2o_co2e_2022
1819,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.92391,,0.92391,
1820,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.90772,1.0,0.90772,co2_co2e_2022
1821,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00013,27.9,4.659498207885304e-06,ch4_co2e_2022
1822,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01606,273.0,5.882783882783883e-05,n2o_co2e_2022
1823,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0561999999999998,,1.0561999999999998,
1824,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.03015,1.0,1.03015,co2_co2e_2022
1825,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
1826,Scope1,Delivery vehicles,HGV (all diesel),All artics,,0% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02585,273.0,9.46886446886447e-05,n2o_co2e_2022
1827,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.3961,,1.3961,
1828,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.37005,1.0,1.37005,co2_co2e_2022
1829,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
1830,Scope1,Delivery vehicles,HGV (all diesel),All artics,,50% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02585,273.0,9.46886446886447e-05,n2o_co2e_2022
1831,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.736,,1.736,
1832,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.70995,1.0,1.70995,co2_co2e_2022
1833,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
1834,Scope1,Delivery vehicles,HGV (all diesel),All artics,,100% Laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02585,273.0,9.46886446886447e-05,n2o_co2e_2022
1835,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.48688,,1.48688,
1836,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.46083,1.0,1.46083,co2_co2e_2022
1837,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
1838,Scope1,Delivery vehicles,HGV (all diesel),All artics,,Average laden,HGV_(all_diesel)_All_artics,miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.02585,273.0,9.46886446886447e-05,n2o_co2e_2022
1839,Scope1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,HGV_(all_diesel)_All_HGVs,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.67032,,0.67032,
1840,Scope1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,HGV_(all_diesel)_All_HGVs,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.65674,1.0,0.65674,co2_co2e_2022
1841,Scope1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,HGV_(all_diesel)_All_HGVs,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00014,27.9,5.017921146953405e-06,ch4_co2e_2022
1842,Scope1,Delivery vehicles,HGV (all diesel),All HGVs,,0% Laden,HGV_(all_diesel)_All_HGVs,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.01344,273.0,4.923076923076923e-05,n2o_co2e_2022
1843,Scope1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,HGV_(all_diesel)_All_HGVs,km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.8498800000000001,,0.8498800000000001,
1844,Scope1,Delivery vehicles,HGV (all diesel),All HGVs,,50% Laden,HGV_(all_diesel)_All_HGVs,km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.8363,1.0,0.8363,co2_co2e_2022
