ID,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
1_100_1005_15_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11650,CO2e,kg CO2e,2581.98441,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_15_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11651,CO2,kg CO2e of CO2,2576.94,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_15_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11652,CH4,kg CO2e of CH4,3.8528,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_15_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11653,N2O,kg CO2e of N2O,1.19161,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_1_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11654,CO2e,kg CO2e,2.05383,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_1_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11655,CO2,kg CO2e of CO2,2.04981,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_1_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11656,CH4,kg CO2e of CH4,0.00307,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_1_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),,cubic metre,http://www.wikidata.org/entity/Q25517,kilogram,http://www.wikidata.org/entity/Q11657,N2O,kg CO2e of N2O,0.00095,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_7_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11658,CO2e,kg CO2e,0.2042,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_7_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11659,CO2,kg CO2e of CO2,0.20379,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_7_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11660,CH4,kg CO2e of CH4,0.00031,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_7_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11661,N2O,kg CO2e of N2O,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_6_1,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11662,CO2e,kg CO2e,0.18432,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_6_2,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11663,CO2,kg CO2e of CO2,0.18395,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_6_3,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11664,CH4,kg CO2e of CH4,0.00028,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1005_6_4,Scope1,Fuels,Gaseous fuels,Natural gas (100% mineral blend),,Gaseous_fuels_Natural_gas_(100%_mineral_blend),Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11665,N2O,kg CO2e of N2O,0.00009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_15_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11666,CO2e,kg CO2e,2578.24647,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_15_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11667,CO2,kg CO2e of CO2,2575.7,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_15_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11668,CH4,kg CO2e of CH4,1.3104,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_15_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11669,N2O,kg CO2e of N2O,1.23607,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_8_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11670,CO2e,kg CO2e,0.94442,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_8_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11671,CO2,kg CO2e of CO2,0.94348,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_8_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11672,CH4,kg CO2e of CH4,0.00048,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_8_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11673,N2O,kg CO2e of N2O,0.00045,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_7_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11674,CO2e,kg CO2e,0.19917,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_7_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11675,CO2,kg CO2e of CO2,0.19897,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_7_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11676,CH4,kg CO2e of CH4,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_7_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11677,N2O,kg CO2e of N2O,0.0001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_6_1,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11678,CO2e,kg CO2e,0.18323,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_6_2,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11679,CO2,kg CO2e of CO2,0.18305,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_6_3,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11680,CH4,kg CO2e of CH4,0.00009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1006_6_4,Scope1,Fuels,Gaseous fuels,Other petroleum gas,,Gaseous_fuels_Other_petroleum_gas,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11681,N2O,kg CO2e of N2O,0.00009,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_15_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11682,CO2e,kg CO2e,2997.63233,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_15_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11683,CO2,kg CO2e of CO2,2993.4,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_15_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11684,CH4,kg CO2e of CH4,2.5872,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_15_4,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11685,N2O,kg CO2e of N2O,1.64513,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_8_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11686,CO2e,kg CO2e,1.54358,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_8_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11687,CO2,kg CO2e of CO2,1.5414,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_8_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11688,CH4,kg CO2e of CH4,0.00133,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_8_4,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11689,N2O,kg CO2e of N2O,0.00084,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_7_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11690,CO2e,kg CO2e,0.23258,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_7_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11691,CO2,kg CO2e of CO2,0.23225,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_7_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11692,CH4,kg CO2e of CH4,0.0002,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_7_4,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11693,N2O,kg CO2e of N2O,0.00012,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_6_1,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11694,CO2e,kg CO2e,0.2141,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_6_2,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11695,CO2,kg CO2e of CO2,0.21381,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_6_3,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11696,CH4,kg CO2e of CH4,0.00018,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_100_1007_6_4,Scope1,Fuels,Gaseous fuels,Propane,,Gaseous_fuels_Propane,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11697,N2O,kg CO2e of N2O,0.00012,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_15_1,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11698,CO2e,kg CO2e,3193.6948,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_15_2,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11699,CO2,kg CO2e of CO2,3127.67,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_15_3,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11700,CH4,kg CO2e of CH4,39.5248,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_15_4,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11701,N2O,kg CO2e of N2O,26.5,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_8_1,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11702,CO2e,kg CO2e,2.33116,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_8_2,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11703,CO2,kg CO2e of CO2,2.28297,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_8_3,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11704,CH4,kg CO2e of CH4,0.02885,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_8_4,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11705,N2O,kg CO2e of N2O,0.01934,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_7_1,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11706,CO2e,kg CO2e,0.25666,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_7_2,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11707,CO2,kg CO2e of CO2,0.25135,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_7_3,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11708,CH4,kg CO2e of CH4,0.00318,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_7_4,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Net CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11709,N2O,kg CO2e of N2O,0.00213,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_6_1,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11710,CO2e,kg CO2e,0.24382,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_6_2,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11711,CO2,kg CO2e of CO2,0.23878,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_6_3,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11712,CH4,kg CO2e of CH4,0.00301,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1008_6_4,Scope1,Fuels,Liquid fuels,Aviation spirit,,Liquid_fuels_Aviation_spirit,Gross CV,kilowatt hour ,http://www.wikidata.org/entity/Q182098,kilogram,http://www.wikidata.org/entity/Q11713,N2O,kg CO2e of N2O,0.00203,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1009_15_1,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11714,CO2e,kg CO2e,3178.3652,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1009_15_2,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11715,CO2,kg CO2e of CO2,3149.67,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1009_15_3,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11716,CH4,kg CO2e of CH4,2.1952,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1009_15_4,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,,tonne,http://www.wikidata.org/entity/Q191118,kilogram,http://www.wikidata.org/entity/Q11717,N2O,kg CO2e of N2O,26.5,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1009_8_1,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11718,CO2e,kg CO2e,2.54269,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
1_101_1009_8_2,Scope1,Fuels,Liquid fuels,Aviation turbine fuel,,Liquid_fuels_Aviation_turbine_fuel,,litre,http://www.wikidata.org/entity/Q11582,kilogram,http://www.wikidata.org/entity/Q11719,CO2,kg CO2e of CO2,2.51973,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
