id,id_original,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
5583,31_307_3013_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.13376,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5584,31_307_3013_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.13273,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5585,31_307_3013_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00054,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5586,31_307_3013_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00049,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5587,31_307_3014_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.08458,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5588,31_307_3014_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.08374,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5589,31_307_3014_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00036,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5590,31_307_3014_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00048,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5591,31_307_3015_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.1605,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5592,31_307_3015_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.15882,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5593,31_307_3015_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5594,31_307_3015_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00167,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5595,31_307_3016_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.19211,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5596,31_307_3016_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.19143,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5597,31_307_3016_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00036,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5598,31_307_3016_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00032,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5599,31_307_3017_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.16794,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5600,31_307_3017_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.16647,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5601,31_307_3017_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00008,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5602,31_307_3017_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00139,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5603,31_307_3018_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.08687,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5604,31_307_3018_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.08619,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5605,31_307_3018_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00035,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5606,31_307_3018_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00033,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5607,31_307_3019_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.05477,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5608,31_307_3019_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.05438,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5609,31_307_3019_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00017,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5610,31_307_3019_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00022,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5611,31_307_3015_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.2583,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5612,31_307_3015_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.25559,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5613,31_307_3015_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5614,31_307_3015_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00269,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5615,31_307_3016_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.30917,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5616,31_307_3016_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.30808,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5617,31_307_3016_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00057,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5618,31_307_3016_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00052,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5619,31_307_3017_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.27026,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5620,31_307_3017_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.26791,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5621,31_307_3017_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00012,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5622,31_307_3017_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00222,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5623,31_307_3018_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.1398,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5624,31_307_3018_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.13871,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5625,31_307_3018_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00056,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5626,31_307_3018_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00053,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5627,31_307_3019_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Upper medium,,Managed_cars_(by_market_segment)_Upper_medium,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.08812,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
