id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM simple,uom_wd,UOM,GHG,GHG_wd,emission_target,emission_target_wd,Lookup,GHG Conversion Factor 2021,valid_from,valid_to,region_wd
2581,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: Thailand,,WTT_overseas_electricity_(generation)_Electricity_Thailand,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Thailand,0.11374,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q869
2582,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: Turkey,,WTT_overseas_electricity_(generation)_Electricity_Turkey,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Turkey,0.10266,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q43
2583,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: Ukraine,,WTT_overseas_electricity_(generation)_Electricity_Ukraine,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Ukraine,0.10077,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q212
2584,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: United States,,WTT_overseas_electricity_(generation)_Electricity_United_States,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: United States,0.10657,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q30
2585,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: Africa (average),,WTT_overseas_electricity_(generation)_Electricity_Africa_(average),,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Africa (average),0.11873,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q15
2586,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: EU (average),,WTT_overseas_electricity_(generation)_Electricity_EU_(average),,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: EU (average),0.0757,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q458
2587,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: Latin America (average),,WTT_overseas_electricity_(generation)_Electricity_Latin_America_(average),,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Latin America (average),0.03913,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q12585
2588,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: Middle East (average),,WTT_overseas_electricity_(generation)_Electricity_Middle_East_(average),,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Middle East (average),0.14819,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q7204
2589,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (generation),Electricity: Non-OECD Europe and Eurasia (average),,WTT_overseas_electricity_(generation)_Electricity_NonOECD_Europe_and_Eurasia_(average),,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Non-OECD Europe and Eurasia (average),0.10278,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q5401
2590,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Australia,,WTT_overseas_electricity_(T&D)_Electricity_Australia,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Australia,0.01104,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q408
2591,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Austria,,WTT_overseas_electricity_(T&D)_Electricity_Austria,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Austria,0.00267,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q40
2592,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Belgium,,WTT_overseas_electricity_(T&D)_Electricity_Belgium,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Belgium,0.00169,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q31
2593,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Brazil,,WTT_overseas_electricity_(T&D)_Electricity_Brazil,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Brazil,0.00255,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q155
2594,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Bulgaria,,WTT_overseas_electricity_(T&D)_Electricity_Bulgaria,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Bulgaria,0.01373,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q219
2595,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Canada,,WTT_overseas_electricity_(T&D)_Electricity_Canada,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Canada,0.00213,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q16
2596,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Chinese Taipei,,WTT_overseas_electricity_(T&D)_Electricity_Chinese_Taipei,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Chinese Taipei,0.00463,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q865
2597,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Croatia,,WTT_overseas_electricity_(T&D)_Electricity_Croatia,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Croatia,0.00732,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q224
2598,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Cyprus,,WTT_overseas_electricity_(T&D)_Electricity_Cyprus,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Cyprus,0.0054,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q229
2599,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Czech Republic,,WTT_overseas_electricity_(T&D)_Electricity_Czech_Republic,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Czech Republic,0.00918,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q213
2600,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Denmark,,WTT_overseas_electricity_(T&D)_Electricity_Denmark,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Denmark,0.00376,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q35
2601,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Egypt,,WTT_overseas_electricity_(T&D)_Electricity_Egypt,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Egypt,0.02111,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q79
2602,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Estonia,,WTT_overseas_electricity_(T&D)_Electricity_Estonia,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Estonia,0.02415,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q191
2603,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Finland,,WTT_overseas_electricity_(T&D)_Electricity_Finland,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Finland,0.00136,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q33
2604,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: France,,WTT_overseas_electricity_(T&D)_Electricity_France,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: France,0.00067,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q142
2605,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Germany,,WTT_overseas_electricity_(T&D)_Electricity_Germany,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Germany,0.00542,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q183
2606,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Gibraltar,,WTT_overseas_electricity_(T&D)_Electricity_Gibraltar,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Gibraltar,0.00528,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q1410
2607,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Greece,,WTT_overseas_electricity_(T&D)_Electricity_Greece,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Greece,0.01701,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q41
2608,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),"Electricity: Hong Kong, China",,WTT_overseas_electricity_(T&D)_Electricity_Hong_Kong_China,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,"Electricity: Hong Kong, China",0.00647,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q8646
2609,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Hungary,,WTT_overseas_electricity_(T&D)_Electricity_Hungary,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Hungary,0.00538,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q28
2610,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Iceland,,WTT_overseas_electricity_(T&D)_Electricity_Iceland,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Iceland,0,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q189
2611,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: India,,WTT_overseas_electricity_(T&D)_Electricity_India,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: India,0.03763,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q668
2612,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Indonesia,,WTT_overseas_electricity_(T&D)_Electricity_Indonesia,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Indonesia,0.01449,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q252
2613,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Ireland,,WTT_overseas_electricity_(T&D)_Electricity_Ireland,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Ireland,0.00598,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q27
2614,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Israel,,WTT_overseas_electricity_(T&D)_Electricity_Israel,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Israel,0.00701,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q801
2615,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Italy,,WTT_overseas_electricity_(T&D)_Electricity_Italy,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Italy,0.00537,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q38
2616,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Japan,,WTT_overseas_electricity_(T&D)_Electricity_Japan,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Japan,0.0053,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q17
2617,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Latvia,,WTT_overseas_electricity_(T&D)_Electricity_Latvia,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Latvia,0.002,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q211
2618,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Lithuania,,WTT_overseas_electricity_(T&D)_Electricity_Lithuania,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Lithuania,0.00543,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q37
2619,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Luxembourg,,WTT_overseas_electricity_(T&D)_Electricity_Luxembourg,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Luxembourg,0.00205,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q32
2620,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Malaysia,,WTT_overseas_electricity_(T&D)_Electricity_Malaysia,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Malaysia,0.01184,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q833
2621,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Malta,,WTT_overseas_electricity_(T&D)_Electricity_Malta,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Malta,0.01055,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q233
2622,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Mexico,,WTT_overseas_electricity_(T&D)_Electricity_Mexico,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Mexico,0.01638,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q96
2623,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Netherlands,,WTT_overseas_electricity_(T&D)_Electricity_Netherlands,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Netherlands,0.00389,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q55
2624,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: New Zealand,,WTT_overseas_electricity_(T&D)_Electricity_New_Zealand,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: New Zealand,0.00199,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q664
2625,Scope3,WTT- UK & overseas elec,WTT- overseas electricity (T&D),Electricity: Norway,,WTT_overseas_electricity_(T&D)_Electricity_Norway,,kilowatt hour,https://www.wikidata.org/wiki/Q182098,kWh,kilogram,https://www.wikidata.org/wiki/Q11570,carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,Electricity: Norway,0.00021,2021-01-01T00:00:00,2021-12-31T23:59:59,https://www.wikidata.org/wiki/Q20
